708,Blythe Danner,22000,Robert De Niro,Little Fockers ,Teri Polo,2010,713
107,Will Ferrell,12000,Dwayne Johnson,The Other Guys ,Derek Jeter,2010,8000
383,James Coburn,1000,Vanessa Williams,Eraser ,Roma Maffia,1996,773
265,Christoph Waltz,29000,Leonardo DiCaprio,Django Unchained ,Ato Essandoh,2012,11000
542,Jason Alexander,2000,Demi Moore,The Hunchback of Notre Dame ,Bill Fagerbakke,1996,700
253,Wendie Malick,558,Eartha Kitt,The Emperor's New Groove ,John Fiedler,2000,452
13000,Sylvester Stallone,26000,Jason Statham,The Expendables 2 ,Bruce Willis,2012,13000
341,Armando Riesco,12000,Nicolas Cage,National Treasure ,Annie Parisse,2004,625
203,Ed Speleers,3000,Djimon Hounsou,Eragon ,Gary Lewis,2006,762
279,Ryan Corr,925,Catherine O'Hara,Where the Wild Things Are ,Max Records,2009,468
394,Cara Delevingne,20000,Hugh Jackman,Pan ,Nonso Anozie,2015,548
120,Emma Kenney,14000,Josh Hutcherson,Epic ,Troy Evans,2013,151
3000,Angelina Jolie Pitt,40000,Johnny Depp,The Tourist ,Rufus Sewell,2010,11000
595,Mark Margolis,1000,CCH Pounder,End of Days ,Udo Kier,1999,1000
452,Djimon Hounsou,29000,Leonardo DiCaprio,Blood Diamond ,Stephen Collins,2006,3000
4000,Matthew McConaughey,29000,Leonardo DiCaprio,The Wolf of Wall Street ,Jon Favreau,2013,11000
680,Rene Auberjonois,920,Michael Gough,Batman Forever ,Debi Mazar,1995,710
423,Patrick Muldoon,660,Jake Busey,Starship Troopers ,Seth Gilliam,1997,475
1000,Jim Sturgess,15000,Tom Hanks,Cloud Atlas ,Jim Broadbent,2012,5000
577,Richard Roxburgh,2000,Abbie Cornish,Legend of the Guardians: The Owls of Ga'Hoole ,Anthony LaPaglia,2010,653
566,Christopher Heyerdahl,827,Frances Conroy,Catwoman ,Alex Borstein,2004,825
467,Rufus Sewell,12000,Dwayne Johnson,Hercules ,Ingrid Bolsø Berdal,2014,3000
720,Martin Short,23000,Joseph Gordon-Levitt,Treasure Planet ,Michael Wincott,2002,770
526,Anna Friel,8000,Will Ferrell,Land of the Lost ,Bobb'e J. Thompson,2009,735
11000,Sylvester Stallone,26000,Jason Statham,The Expendables 3 ,Harrison Ford,2014,13000
848,Edgar Ramírez,1000,Ray Winstone,Point Break ,Delroy Lindo,2015,897
227,Traylor Howard,490,Jamie Kennedy,Son of the Mask ,Ben Stein,2005,294
571,Benjamin Walker,26000,Chris Hemsworth,In the Heart of the Sea ,Frank Dillane,2015,911
683,Randy Quaid,3000,Rosario Dawson,The Adventures of Pluto Nash ,Burt Young,2002,695
95,Sean Huze,13000,Matt Damon,Green Zone ,Igal Naor,2010,537
36,Venus Schultheis,144,Francesca Capaldi,The Peanuts Movie ,Bill Melendez,2015,42
393,Felicity Huffman,623,Ben Gazzara,The Spanish Prisoner ,Campbell Scott,1997,508
591,Brendan Fraser,12000,Dwayne Johnson,The Mummy Returns ,Patricia Velasquez,2001,3000
1000,Liam Neeson,29000,Leonardo DiCaprio,Gangs of New York ,Jim Broadbent,2002,14000
28,Ni Ni,23000,Christian Bale,The Flowers of War ,Shigeo Kobayashi,2011,196
970,Zooey Deschanel,12000,Jeff Bridges,Surf's Up ,Jon Heder,2007,11000
465,Matthew Broderick,11000,Jon Lovitz,The Stepford Wives ,Roger Bart,2004,2000
557,Sam Shepard,2000,Ioan Gruffudd,Black Hawk Down ,Ewen Bremner,2001,820
329,Thomas Middleditch,8000,Will Ferrell,The Campaign ,Katherine LaNasa,2012,331
10000,Bruce Willis,14000,Milla Jovovich,The Fifth Element ,Gary Oldman,1997,13000
722,Liza Minnelli,962,Chris Noth,Sex and the City 2 ,Kristin Davis,2010,740
442,Rosie Perez,2000,Frank Welker,The Road to El Dorado ,Elton John,2000,919
916,Josh Gad,22000,Peter Dinklage,Ice Age: Continental Drift ,Drake,2012,1000
502,Derek Jacobi,2000,Hayley Atwell,Cinderella ,Lily James,2015,520
310,AJ Michalka,873,Michael Imperioli,The Lovely Bones ,Tom McCarthy,2009,560
799,Stephen Root,1000,Alexander Gould,Finding Nemo ,Brad Garrett,2003,939
416,Billy Boyd,5000,Orlando Bloom,The Lord of the Rings: The Return of the King ,Bernard Hill,2003,857
857,Orlando Bloom,16000,Christopher Lee,The Lord of the Rings: The Two Towers ,Billy Boyd,2002,5000
766,Djimon Hounsou,12000,Jeff Bridges,Seventh Son ,Olivia Williams,2014,3000
240,Noah Taylor,11000,Angelina Jolie Pitt,Lara Croft: Tomb Raider ,Chris Barrie,2001,509
968,Morgan Freeman,40000,Johnny Depp,Transcendence ,Clifton Collins Jr.,2014,11000
527,Trevor Morgan,693,Michael Jeter,Jurassic Park III ,Alessandro Nivola,2001,595
779,David Oyelowo,11000,James Franco,Rise of the Planet of the Apes ,Tyler Labine,2011,1000
330,Tod Fennell,770,Martin Short,The Spiderwick Chronicles ,Joan Plowright,2008,419
476,Cole Hauser,13000,Bruce Willis,A Good Day to Die Hard ,Megalyn Echikunwoke,2013,787
877,Marc Blucas,2000,Dennis Quaid,The Alamo ,Jordi Mollà,2004,973
55,Craig T. Nelson,1000,Holly Hunter,The Incredibles ,Lou Romano,2004,723
810,Frank Langella,1000,Christopher Masterson,Cutthroat Island ,Matthew Modine,1995,903
1000,Rosario Dawson,8000,Logan Lerman,Percy Jackson & the Olympians: The Lightning Thief ,Steve Coogan,2010,3000
602,Rip Torn,10000,Will Smith,Men in Black ,Linda Fiorentino,1997,826
967,John Ratzenberger,15000,Tom Hanks,Toy Story 2 ,Wayne Knight,1999,1000
1000,Rosario Dawson,18000,Denzel Washington,Unstoppable ,Ethan Suplee,2010,3000
141,John Lone,191,Mei Melançon,Rush Hour 2 ,Harris Yulin,2001,165
568,Amber Valletta,11000,Harrison Ford,What Lies Beneath ,Miranda Otto,2000,627
56,Bobb'e J. Thompson,622,Will Forte,Cloudy with a Chance of Meatballs ,Al Roker,2009,526
117,Maile Flanagan,835,Denis Leary,Ice Age: Dawn of the Dinosaurs ,Kelly Keaton,2009,256
423,Adrian Martinez,3000,Adam Scott,The Secret Life of Walter Mitty ,Joey Slotnick,2013,806
466,LL Cool J,13000,Bill Murray,Charlie's Angels ,Kelly Lynch,2000,1000
1000,Matt Damon,29000,Leonardo DiCaprio,The Departed ,Ray Winstone,2006,13000
484,Harvey Fierstein,2000,Ming-Na Wen,Mulan ,June Foray,1998,500
918,Steve Coogan,21000,Robert Downey Jr.,Tropic Thunder ,Brandon T. Jackson,2008,1000
585,Goran Visnjic,18000,Robin Wright,The Girl with the Dragon Tattoo ,Joely Richardson,2011,1000
489,Aldis Hodge,13000,Bruce Willis,Die Hard with a Vengeance ,Kevin Chamberlin,1995,559
727,Eddie Marsan,21000,Robert Downey Jr.,Sherlock Holmes ,Robert Maillet,2009,979
635,Ayelet Zurer,11000,Morgan Freeman,Ben-Hur ,Moises Arias,2016,745
503,Jim Varney,12000,Leonard Nimoy,Atlantis: The Lost Empire ,Cree Summer,2001,802
1000,Joshua Mikel,35000,Bella Thorne,Alvin and the Chipmunks: The Road Chip ,Jesse McCartney,2015,1000
919,Tom Wilkinson,10000,Tom Cruise,Valkyrie ,Thomas Kretschmann,2008,1000
503,Sayed Badreya,11000,Adam Sandler,You Don't Mess with the Zohan ,Kevin Nealon,2008,600
1000,Adam Sandler,22000,Peter Dinklage,Pixels ,Josh Gad,2015,11000
681,William Hurt,3000,Haley Joel Osment,A.I. Artificial Intelligence ,Kevin Sussman,2001,882
441,Rachael Harris,691,Marsha Thomason,The Haunted Mansion ,Marc John Jefferies,2003,569
135,Tom Skerritt,11000,Matthew McConaughey,Contact ,Larry King,1997,1000
423,Kim Dickens,833,Greg Grunberg,Hollow Man ,Joey Slotnick,2000,624
249,George Harris,591,Curtiss Cook,The Interpreter ,Michael Wright,2005,249
918,Leven Rambin,8000,Logan Lerman,Percy Jackson: Sea of Monsters ,Brandon T. Jackson,2013,956
3000,Angelina Jolie Pitt,18000,Gerard Butler,Lara Croft Tomb Raider: The Cradle of Life ,Djimon Hounsou,2003,11000
886,Morgan Freeman,11000,Daniel Radcliffe,Now You See Me 2 ,Sanaa Lathan,2016,11000
84,Michael Byrne,192,Alun Armstrong,The Saint ,Velibor Topic,1997,117
307,Stephen Dillane,11000,Brad Pitt,Spy Game ,Catherine McCormack,2001,577
281,Connie Nielsen,3000,Don Cheadle,Mission to Mars ,Kim Delaney,2000,933
350,Wanda Sykes,11000,Anne Hathaway,Rio ,Will.i.am,2011,560
957,Oliver Platt,49000,Robin Williams,Bicentennial Man ,John Michael Higgins,1999,1000
612,Anne Heche,3000,Don Cheadle,Volcano ,Gaby Hoffmann,1997,643
2000,Brad Pitt,11000,Harrison Ford,The Devil's Own ,Natascha McElhone,1997,11000
123,Christian Camargo,14000,Liam Neeson,K-19: The Widowmaker ,Lex Shrapnel,2002,602
78,Reg E. Cathey,596,Tim Blake Nelson,Fantastic Four ,Tim Heidecker,2015,360
183,Mako,919,William Smith,Conan the Barbarian ,Sandahl Bergman,1982,691
537,Bruce McGill,680,Paddy Considine,Cinderella Man ,Rosemarie DeWitt,2005,655
554,Nathan Lane,887,Shirley Henderson,The Nutcracker in 3D ,Richard E. Grant,2010,886
599,Michael Angarano,12000,Jeff Bridges,Seabiscuit ,Michael O'Neill,2003,947
848,Alan Ruck,22000,Philip Seymour Hoffman,Twister ,Jami Gertz,1996,946
4000,Vin Diesel,23000,Paul Walker,The Fast and the Furious ,Jordana Brewster,2001,14000
272,Paul Sanchez,15000,Tom Hanks,Cast Away ,Nick Searcy,2000,410
971,Hugh Jackman,49000,Robin Williams,Happy Feet ,Elizabeth Daily,2006,20000
129,Joan Allen,13000,Matt Damon,The Bourne Supremacy ,Oksana Akinshina,2004,805
936,Gary Oldman,11000,Harrison Ford,Air Force One ,Dean Stockwell,1997,10000
471,Bernie Mac,11000,Brad Pitt,Ocean's Eleven ,Elliott Gould,2001,1000
5000,Logan Lerman,14000,Milla Jovovich,The Three Musketeers ,Orlando Bloom,2011,8000
11000,Adam Sandler,12000,Steve Buscemi,Hotel Transylvania ,Jon Lovitz,2012,11000
118,Teala Dunn,283,Jeff Bennett,Enchanted ,Fred Tatasciore,2007,142
148,Scott Thompson,544,Caroline Dhavernas,Hannibal             ,Hettienne Park,,183
820,Ryan Reynolds,18000,Denzel Washington,Safe House ,Sam Shepard,2012,16000
439,Eric Idle,2000,Ioan Gruffudd,102 Dalmatians ,Jim Carter,2000,795
535,Gabourey Sidibe,2000,Matthew Broderick,Tower Heist ,Judd Hirsch,2011,906
213,Rufus Sewell,14000,Kate Winslet,The Holiday ,Sarah Parish,2006,3000
619,Jake Busey,10000,Will Smith,Enemy of the State ,Lisa Bonet,1998,660
963,Hunter Parrish,11000,Meryl Streep,It's Complicated ,Zoe Kazan,2009,2000
11000,Matt Damon,14000,Al Pacino,Ocean's Thirteen ,Brad Pitt,2007,13000
624,Debra Messing,4000,Jon Favreau,Open Season ,Jane Krakowski,2006,650
1000,Theo James,14000,Kate Winslet,Divergent ,Mekhi Phifer,2014,5000
29,Gabriel Thomson,5000,Bob Hoskins,Enemy at the Gates ,Clemens Schick,2001,35
557,Rosario Dawson,12000,Dwayne Johnson,The Rundown ,Ewen Bremner,2003,3000
330,Tom Noonan,670,F. Murray Abraham,Last Action Hero ,Joan Plowright,1993,442
210,Mako,879,Li Gong,Memoirs of a Geisha ,Karl Yune,2005,691
159,Zachery Ty Bryan,584,Amber Stevens West,The Fast and the Furious: Tokyo Drift ,Nikki Griffin,2006,227
561,Imelda Staunton,1000,Jim Broadbent,Arthur Christmas ,Michael Palin,2011,579
551,Brad Pitt,12000,Anthony Hopkins,Meet Joe Black ,Jake Weber,1998,11000
172,Rick Worthy,672,Raymond Cruz,Collateral Damage ,Jsu Garcia,2002,174
87,Ben Vereen,813,Roy Scheider,All That Jazz ,Max Wright,1979,388
809,Nathan Lane,8000,Julia Roberts,Mirror Mirror ,Danny Woodburn,2012,886
719,Kieran Culkin,10000,Anna Kendrick,Scott Pilgrim vs. the World ,Ellen Wong,2010,1000
106,Tchéky Karyo,894,Glenn Morshower,The Core ,Rekha Sharma,2003,345
571,Janet Jackson,611,Larry Miller,Nutty Professor II: The Klumps ,Chris Elliott,2000,592
271,Linda Cardellini,4000,Sarah Michelle Gellar,Scooby-Doo ,Miguel A. Núñez Jr.,2002,2000
20,Jason Cope,409,Wood Harris,Dredd ,Rakie Ayola,2012,107
233,Cameron Monaghan,11000,Adam Sandler,Click ,Julie Kavner,2006,1000
602,Hal Holbrook,875,Ted Danson,Creepshow ,Adrienne Barbeau,1982,826
615,Sean Hayes,975,Jack McBrayer,Cats & Dogs: The Revenge of Kitty Galore ,Katt Williams,2010,760
521,Hayden Christensen,17000,Kristen Stewart,Jumper ,Tom Hulce,2008,4000
160,Iván Kamarás,3000,Seth MacFarlane,Hellboy II: The Golden Army ,Brian Steele,2008,169
495,Jake Gyllenhaal,21000,Robert Downey Jr.,Zodiac ,Anthony Edwards,2007,15000
956,Michael Rapaport,3000,Robert Duvall,The 6th Day ,Tony Goldwyn,2000,975
1000,Steve Carell,11000,Morgan Freeman,Bruce Almighty ,Lisa Ann Walter,2003,7000
5000,Sylvester Stallone,26000,Jason Statham,The Expendables ,Jet Li,2010,13000
898,Kristin Scott Thomas,10000,Tom Cruise,Mission: Impossible ,Vanessa Redgrave,1996,1000
575,Josh Hutcherson,34000,Jennifer Lawrence,The Hunger Games ,Anthony Reynolds,2012,14000
461,Mason Lee,14000,Bradley Cooper,The Hangover Part II ,Mike Tyson,2011,670
390,Vincent Schiavelli,920,Michael Gough,Batman Returns ,Andrew Bryniarski,1992,811
925,Steve Carell,13000,Bruce Willis,Over the Hedge ,Catherine O'Hara,2006,7000
443,Jason Scott Lee,1000,Tia Carrere,Lilo & Stitch ,David Ogden Stiers,2002,533
852,Julia Roberts,12000,Steve Buscemi,Charlotte's Web ,Oprah Winfrey,2006,8000
3000,Jon Favreau,11000,Morgan Freeman,Deep Impact ,Robert Duvall,1998,4000
110,Anthony Hopkins,13000,Bruce Willis,RED 2 ,Garrick Hagon,2013,12000
421,Steve Reevis,11000,Adam Sandler,The Longest Yard ,Dalip Singh,2005,437
733,Jesse McCartney,1000,Amy Poehler,Alvin and the Chipmunks: Chipwrecked ,Lauren Gottlieb,2011,1000
11000,Adam Sandler,12000,Steve Buscemi,Grown Ups 2 ,Jon Lovitz,2013,11000
11000,Dwayne Johnson,13000,Bill Murray,Get Smart ,Anne Hathaway,2008,12000
343,Jon Favreau,18000,Keanu Reeves,Something's Gotta Give ,Paul Michael Glaser,2003,4000
163,Joseph Sikora,29000,Leonardo DiCaprio,Shutter Island ,Nellie Sciutto,2010,223
982,Robert Duvall,4000,Jon Favreau,Four Christmases ,Katy Mixon,2008,3000
208,Drew Carey,1000,Jim Broadbent,Robots ,Paula Abdul,2005,311
805,CCH Pounder,12000,Nicolas Cage,Face/Off ,Joan Allen,1997,1000
495,Carmen Electra,11000,Adam Sandler,Bedtime Stories ,Kathryn Joosten,2008,869
818,Jennifer Jason Leigh,15000,Tom Hanks,Road to Perdition ,Liam Aiken,2002,1000
503,Bailee Madison,11000,Adam Sandler,Just Go with It ,Kevin Nealon,2011,3000
0,Royce Johnson,577,Elden Henson,Daredevil             ,Charlie Cox,,4
744,Monica Potter,12000,Steve Buscemi,Con Air ,Dave Chappelle,1997,878
915,Ethan Embry,3000,Rosario Dawson,Eagle Eye ,Cameron Boyce,2008,982
16000,Natalie Portman,22000,Philip Seymour Hoffman,Cold Mountain ,Charlie Hunnam,2003,20000
10000,Mila Kunis,18000,Denzel Washington,The Book of Eli ,Gary Oldman,2010,15000
159,Jodi Benson,49000,Robin Williams,Flubber ,Sam Lloyd,1997,570
913,Lili Taylor,14000,Liam Neeson,The Haunting ,Virginia Madsen,1999,960
366,Wayne Knight,13000,Bill Murray,Space Jam ,Michael Jordan,1996,967
38,Henry Czerny,1000,Roger Rees,The Pink Panther ,William Abadie,2006,177
71,Jon Hamm,18000,Keanu Reeves,The Day the Earth Stood Still ,Juan Riedinger,2008,4000
67,Alex McArthur,8000,Julia Roberts,Conspiracy Theory ,Michael Potts,1997,137
697,Logan Lerman,11000,Brad Pitt,Fury ,Jim Parrack,2014,8000
397,Anne Heche,11000,Harrison Ford,Six Days Seven Nights ,Amy Sedaris,1998,643
375,Tom Cavanagh,3000,Justin Timberlake,Yogi Bear ,Josh Robert Thompson,2010,642
495,Charles Napier,13000,Matt Damon,Spirit: Stallion of the Cimarron ,Zahn McClarnon,2002,503
269,Leslie Bibb,3000,Rosario Dawson,Zookeeper ,Nicholas Turturro,2011,1000
427,William Hurt,10000,Gary Oldman,Lost in Space ,June Lockhart,1998,882
502,Dorian Missick,18000,Denzel Washington,The Manchurian Candidate ,Jose Pablo Cantillo,2004,1000
87,Stephen Dillane,898,Vanessa Redgrave,Déjà Vu ,Michael Brandon,1997,577
859,Adam Sandler,12000,Steve Buscemi,Hotel Transylvania 2 ,Fran Drescher,2015,11000
474,Agnes Moorehead,1000,Elizabeth Montgomery,Bewitched             ,Dick York,,960
62,Penn Jillette,340,Quincy Jones,Fantasia 2000 ,Russi Taylor,1999,243
102,Alan Young,891,Mark Addy,The Time Machine ,Josh Stamberg,2002,639
372,Mika Boorem,9000,Charlize Theron,Mighty Joe Young ,David Paymer,1998,496
820,Don Cheadle,20000,Hugh Jackman,Swordfish ,Sam Shepard,2001,3000
163,Nick Chinlund,2000,Michael Emerson,The Legend of Zorro ,Adrian Alonso,2005,277
129,Annabella Sciorra,49000,Robin Williams,What Dreams May Come ,Rosalind Chao,1998,448
658,Jon Lovitz,11000,Adam Sandler,Little Nicky ,Michael McKean,2000,11000
871,Heath Ledger,13000,Matt Damon,The Brothers Grimm ,Mackenzie Crook,2005,13000
733,Martin Short,20000,Natalie Portman,Mars Attacks! ,Lukas Haas,1996,770
8,Roxane Duran,23,Nissim Renard,Evolution ,Julie-Marie Parmentier,2015,21
904,Harold Perrineau,12000,Anthony Hopkins,The Edge ,Bart the Bear,1997,1000
1000,Devin Ratray,13000,Bruce Willis,Surrogates ,Boris Kodjoe,2009,1000
183,Jon Foster,981,Bruce Greenwood,Thirteen Days ,Bruce Thomas,2000,274
366,Viggo Mortensen,13000,Sylvester Stallone,Daylight ,Amy Brenneman,1996,10000
210,Tiya Sircar,882,Charlie Rowe,Walking with Dinosaurs 3D ,Madison Rothschild,2013,396
41,Michael Byrne,743,Richard Tyson,Battlefield Earth ,John Topor,2000,117
695,Jenna Elfman,3000,Brendan Fraser,Looney Tunes: Back in Action ,Heather Locklear,2003,739
30,Elio Germano,529,Fergie,Nine ,Andrea Di Stefano,2009,48
982,Gerard Butler,23000,Paul Walker,Timeline ,Ethan Embry,2003,18000
582,Brian Anthony Wilson,766,Olivia Williams,The Postman ,Larenz Tate,1997,674
231,Elizabeth Daily,1000,Adam Goldberg,Babe: Pig in the City ,Glenne Headly,1998,971
612,Joseph Gilgun,14000,Vin Diesel,The Last Witch Hunter ,Lotte Verbeek,2015,788
0,Val Kilmer,2,Bob Neill,Red Planet ,Tom Sizemore,2000,0
14,Adam LeFevre,563,Mia Farrow,Arthur and the Invisibles ,Penny Balfour,2006,80
7,Jacques Perrin,67,Pedro Armendáriz Jr.,Oceans ,Rie Miyazawa,2009,63
212,Catherine McCormack,1000,David Oyelowo,A Sound of Thunder ,Jemima Rooper,2005,307
74,Currie Graham,795,Sasha Roiz,Pompeii ,Dylan Schombing,2014,172
20,David Hoffman,163,Sariann Monaco,Top Cat Begins ,Ben Diskin,2015,94
535,Austin Pendleton,1000,Adam Goldberg,A Beautiful Mind ,Judd Hirsch,2001,592
847,Nathan Lane,2000,Matthew Broderick,The Lion King ,Niketa Calame,1994,886
722,Dwayne Johnson,14000,Josh Hutcherson,Journey 2: The Mysterious Island ,Kristin Davis,2012,12000
18,Khamani Griffin,622,Will Forte,Cloudy with a Chance of Meatballs 2 ,Melissa Sturm,2013,161
876,Anthony Hopkins,22000,Philip Seymour Hoffman,Red Dragon ,Emily Watson,2002,12000
1000,Viggo Mortensen,24000,J.K. Simmons,Hidalgo ,Peter Mensah,2004,10000
553,Adam Sandler,14000,Al Pacino,Jack and Jill ,Tim Meadows,2011,11000
771,Cole Hauser,23000,Paul Walker,2 Fast 2 Furious ,Mo Gallini,2003,787
6000,James Franco,12000,Jeff Bridges,The Little Prince ,Mackenzie Foy,2015,11000
327,Veronica Cartwright,1000,Roger Rees,The Invasion ,Jeremy Northam,2007,422
924,Janeane Garofalo,22000,Robert De Niro,The Adventures of Rocky & Bullwinkle ,Jonathan Winters,2000,1000
745,Eric Stonestreet,1000,Steve Coogan,The Secret Life of Pets ,Albert Brooks,2016,904
845,Max Ryan,1000,Jason Flemyng,The League of Extraordinary Gentlemen ,Tony Curran,2003,872
1000,Miranda Cosgrove,7000,Steve Carell,Despicable Me 2 ,Steve Coogan,2013,2000
933,Adam Baldwin,10000,Will Smith,Independence Day ,Mary McDonnell,1996,2000
227,Richard Schiff,610,Ariana Richards,The Lost World: Jurassic Park ,Vanessa Lee Chester,1997,506
179,Cedric the Entertainer,851,Jada Pinkett Smith,Madagascar ,Andy Richter,2005,436
18,Danny Huston,16000,Charlie Hunnam,Children of Men ,Rita Davies,2006,430
505,Tyler Mane,20000,Hugh Jackman,X-Men ,Bruce Davison,2000,764
988,Morgan Freeman,11000,Angelina Jolie Pitt,Wanted ,Common,2008,11000
904,Michael Biehn,12000,Nicolas Cage,The Rock ,Bokeem Woodbine,1996,2000
241,Ray Romano,835,Denis Leary,Ice Age: The Meltdown ,Jay Leno,2006,590
328,Peter Dante,11000,Adam Sandler,50 First Dates ,Allen Covert,2004,427
260,Elijah Kelley,719,Jerry Stiller,Hairspray ,Paul Dooley,2007,339
394,Alan Ford,613,James D'Arcy,Exorcist: The Beginning ,Izabella Scorupco,2004,422
692,Rene Auberjonois,2000,Matthew Broderick,Inspector Gadget ,Rupert Everett,1999,710
963,Common,11000,Morgan Freeman,Now You See Me ,Michael Kelly,2013,988
4000,Adam Sandler,12000,Steve Buscemi,Grown Ups ,Salma Hayek,2010,11000
232,Chi McBride,15000,Tom Hanks,The Terminal ,Barry Shabaka Henley,2004,466
218,Matt Ryan,1000,Harold Perrineau,Constantine             ,Charles Halford,,560
446,Kevin Dillon,3000,Don Cheadle,Hotel for Dogs ,Yvette Nicole Brown,2009,576
748,Scott Glenn,867,Nicholas Lea,Vertical Limit ,Ben Mendelsohn,2000,826
15000,Tom Hanks,22000,Philip Seymour Hoffman,Charlie Wilson's War ,Jud Tylor,2007,15000
11000,Martin Scorsese,22000,Robert De Niro,Shark Tale ,Angelina Jolie Pitt,2004,17000
525,Jennifer Hudson,912,Loretta Devine,Dreamgirls ,Anika Noni Rose,2006,549
0,Brent Sexton,374,Adam Arkin,Life             ,Damian Lewis,,130
680,Christina Milian,12000,Dwayne Johnson,Be Cool ,Debi Mazar,2005,1000
412,Moritz Bleibtreu,745,Ayelet Zurer,Munich ,Mathieu Amalric,2005,486
787,Tom Skerritt,13000,Bruce Willis,Tears of the Sun ,Cole Hauser,2003,1000
925,Lisa Ann Walter,19000,Tom Selleck,Killers ,Catherine O'Hara,2010,1000
104,Elizabeth Debicki,15000,Henry Cavill,The Man from U.N.C.L.E. ,Christian Berkel,2015,509
138,Paz Vega,11000,Adam Sandler,Spanglish ,Sarah Steele,2004,964
925,Jon Heder,12000,Steve Buscemi,Monster House ,Catherine O'Hara,2006,970
193,Brían F. O'Byrne,13000,Bruce Willis,Bandits ,Azura Skye,2001,450
